episode,step,object_available,task_started,gripper_width_cm,distance_ee_object_cm,grasp_completed,finger_contacts,grasp_attempts,object_lift_height_cm,distance_object_goal_cm,task_aborted,fingers_width,dist_ee_to_cube,dist_cube_to_target,obstacle_in_path,obstacle_count_in_path,reward,is_success,ee_x,ee_y,ee_z,ee_vx,ee_vy,ee_vz,cube_x,cube_y,cube_z,cube_roll,cube_pitch,cube_yaw,cube_vx,cube_vy,cube_vz,target_x,target_y,target_z,action_x,action_y,action_z,action_gripper,j0,j1,j2,j3,j4,j5,j6,jv0,jv1,jv2,jv3,jv4,jv5,jv6,current_subtask,current_task,active_target_name,objects.object_1.type,objects.object_1.size.0,objects.object_1.size.1,objects.object_1.size.2,objects.object_1.mass,objects.object_1.color.0,objects.object_1.color.1,objects.object_1.color.2,objects.object_1.color.3,objects.object_1.initial_position.0,objects.object_1.initial_position.1,objects.object_1.initial_position.2,objects.object_1.lateral_friction,objects.object_1.spinning_friction,objects.object_1.current_position.0,objects.object_1.current_position.1,objects.object_1.current_position.2,scene.table.length,scene.table.width,scene.table.height,scene.table.x_offset,scene.table.lateral_friction,scene.table.spinning_friction,robot_config.control_type,robot_config.block_gripper,robot_config.base_position.0,robot_config.base_position.1,robot_config.base_position.2,target_goal.type,target_goal.targets.0.name,target_goal.targets.0.position.0,target_goal.targets.0.position.1,target_goal.targets.0.position.2,target_goal.mode,scripts.script_1,scripts.reach_only,scripts.left_right,active_state,sat
1,21,1,1,0,5,1,0,1,8,40,0,0.0010312112281098962,0.07750415802001953,0.41824930906295776,False,0,-0.41824930906295776,False,-0.2509763240814209,-5.102609179630235e-07,0.18098321557044983,0.1001233458518982,0.00015585865185130388,0.4268442392349243,-0.2596147656440735,-0.006862104870378971,0.10426822304725647,1.3768900632858276,-0.10248254239559174,-0.05610618367791176,-0.024240851402282715,-0.12181413918733597,-0.4544628858566284,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,-1.0,-0.0001361788013991685,-0.3421397188507451,0.00016415362665253802,-2.8616917786285327,3.132871900106219e-05,2.5135374980231773,0.7853429096484782,-0.00012137248892856367,-1.1900748632417328,5.164909008662823e-06,0.2407491648296828,0.00399803443595986,-0.9172266636125866,-0.0005722780864775496,LIFT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.25961476948646506,-0.006862104842177527,0.10426822609978537,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S18,True
1,22,1,1,0,6,1,0,1,5,41,0,0.00012537823931779712,0.09404917061328888,0.41480863094329834,False,0,-0.41480863094329834,False,-0.2445836365222931,4.4259350033826195e-06,0.16981317102909088,-0.4536709189414978,-0.00019792173407040536,-1.1308858394622803,-0.2605831027030945,-0.01172816101461649,0.07788053154945374,1.9693878889083862,-0.11445466428995132,-0.1637936532497406,-0.024176841601729393,-0.12149247527122498,-0.8451504707336426,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-1.0,-1.0,-0.00013102499184012269,-0.30243895292143524,0.00015391295247819034,-2.8959195704636578,0.00025760673502195906,2.6477126783550538,0.7853431083661768,-5.7939828654422765e-06,3.1523475730967156,2.5580040769724167e-05,-0.30728594432873046,-0.010017970495415099,1.0316865052223423,-1.0486838369905271e-05,LIFT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26058310812268604,-0.011728160670264876,0.0778805318382085,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S18,True
1,23,1,1,0,7,1,0,1,1,41,0,1.52566854012548e-05,0.10400897264480591,0.41218915581703186,False,0,-0.41218915581703186,False,-0.24425441026687622,1.0931260021607159e-06,0.137110635638237,1.0891798734664917,0.0005650532548315823,-0.06245531514286995,-0.26154857873916626,-0.016579799354076385,0.03589872270822525,2.5443787574768066,-0.06657113879919052,-0.2577889859676361,-0.024098142981529236,-0.12109700590372086,-1.2341722249984741,0.15000000596046448,0.0,0.019999999552965164,1.0,-1.1216721759410575e-05,0.0,-1.0,-0.00017993193677524606,-0.14072085641073764,0.00020898639273710904,-2.798204308262301,-4.190051992105009e-05,2.5685361802164435,0.7853560907731962,-0.000380703842245953,3.263679851308987,0.0007941925011101714,3.577948417116195,0.005928889077779591,-0.6087943441096066,9.895152529026952e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26154857787125324,-0.016579799881101268,0.0358987228295637,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,24,1,1,0,11,1,0,1,0,41,0,1.8315104171051644e-06,0.13871727883815765,0.41239699721336365,False,0,-0.41239699721336365,False,-0.204526886343956,-9.769268217496574e-06,0.14354108273983002,0.3213821351528168,0.0002221795730292797,0.1015387773513794,-0.26118892431259155,-0.03152959793806076,0.02090994268655777,-3.076063632965088,-0.009796426631510258,-0.24462926387786865,-0.05139073729515076,-0.3529573082923889,-0.09537781029939651,0.15000000596046448,0.0,0.019999999552965164,0.9965775012969971,-2.7631517696136143e-06,0.08266390115022659,-1.0,-0.00018189445489300783,-0.08594555434659257,0.00016399146377214742,-2.729938685151718,2.4993882504603675e-05,2.6311044439227977,0.7853719910414597,-1.2552924255640648e-05,0.31477813019640555,0.0005524486909881153,0.5444027685248195,0.0005148466830246883,0.48108979032863153,0.00012225827562550862,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26118891754709445,-0.03152959804938718,0.020909942830575682,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,25,1,1,0,13,1,0,1,0,41,0,1.9789133887115895e-07,0.15969164669513702,0.41396817564964294,False,0,-0.41396817564964294,False,-0.17178957164287567,-2.2409960365621373e-05,0.14516261219978333,0.5821192860603333,-0.0008543810108676553,0.18076299130916595,-0.26191261410713196,-0.04120251163840294,0.01992899924516678,3.141268491744995,-0.0022826141212135553,-0.3030724823474884,-0.006729344837367535,-0.15299835801124573,0.002658318728208542,0.15000000596046448,0.0,0.019999999552965164,0.9972655177116394,2.7480438802740537e-05,0.07390200346708298,-1.0,-0.00018390409394197278,-0.007955364642119968,0.00012790512599533896,-2.625780752111913,3.7368581749037484e-06,2.6079163761737925,0.7853756079493037,-1.6812354660456115e-05,0.7777101310587349,-0.0019419215732061285,1.5188178618409118,-0.00016079035790905923,-0.17829182189687087,2.7810657576843312e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619126006293755,-0.04120250986966164,0.019928999029427286,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,26,1,1,0,15,1,0,1,0,41,0,9.524995014942306e-09,0.18493176996707916,0.41432908177375793,False,0,-0.41432908177375793,False,-0.13629692792892456,-4.1267077904194593e-05,0.14833271503448486,0.4380519688129425,-0.00028892530826851726,0.09231644868850708,-0.26199522614479065,-0.04391495883464813,0.019978541880846024,3.1415233612060547,-0.00041782588232308626,-0.30307242274284363,0.00037674556369893253,-0.00013964482059236616,0.0005134551320225,0.15000000596046448,0.0,0.019999999552965164,0.9970787167549133,6.943821790628135e-05,0.07638078927993774,-1.0,-0.00017707467074484323,0.06813570233859534,8.620537141303887e-05,-2.514393972384547,-1.595067783442018e-05,2.578506640151314,0.7853707339725097,5.251896603898718e-05,0.7352363972265316,-0.0005803034506903816,1.258074757470171,-0.00014932403320194396,-0.22613305910173642,-3.753772864418907e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619952284531677,-0.043914959041627954,0.019978541135762747,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,27,1,1,0,18,1,0,1,0,41,0,-8.797478301403316e-10,0.2095836102962494,0.41432246565818787,False,0,-0.41432246565818787,False,-0.10271212458610535,-5.285878069116734e-05,0.14895430207252502,0.47031649947166443,-0.0005683893687091768,0.11400090903043747,-0.2619882822036743,-0.043917637318372726,0.01998811773955822,3.1415393352508545,-4.27272570959758e-05,-0.30307698249816895,7.264520536409691e-05,-3.426321200095117e-05,9.126875374931842e-05,0.15000000596046448,0.0,0.019999999552965164,0.997197151184082,0.00014373681915458292,0.07481827586889267,-1.0,-0.00016686030981545493,0.14756052051082477,5.834584149733324e-05,-2.398533017052676,-2.497263056032177e-05,2.5388966695443704,0.7853521005841138,7.95192946179777e-05,0.7500401328659503,-0.0010697987204151185,1.389497395675711,-6.965020416722402e-05,-0.3045626849693466,-0.0001432891073796412,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198827856529877,-0.043917637547436834,0.019988116924615013,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,28,1,1,0,21,1,0,1,0,41,0,-1.8408516933021701e-09,0.2368863970041275,0.4143219292163849,False,0,-0.4143219292163849,False,-0.0689796730875969,-5.899438474443741e-05,0.15014111995697021,0.4370688796043396,-0.0003443343739490956,0.10756735503673553,-0.2619876563549042,-0.04391856864094734,0.019989600405097008,3.141566276550293,4.530095338850515e-06,-0.3030814826488495,-6.379789738275576e-06,-1.4658853615401313e-05,1.1820839063148014e-05,0.15000000596046448,0.0,0.019999999552965164,0.9966108798980713,0.0002084570878650993,0.08226028829813004,-1.0,-0.00015363874929003054,0.22411758890408895,4.220323703053239e-05,-2.281380799989073,-2.7670978523961106e-05,2.4995862335708927,0.7853410777225234,0.00010246300736670285,0.703297672807518,-0.0006218249632076534,1.3329374919751151,-2.1151119177222413e-05,-0.30226001525690893,-8.479525992069643e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198765162021537,-0.04391856913900607,0.019989601121152605,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,29,1,1,0,23,1,0,1,0,41,0,-1.8529289214086475e-09,0.26493874192237854,0.414322167634964,False,0,-0.414322167634964,False,-0.036127783358097076,-5.895606955164112e-05,0.151352196931839,0.42016711831092834,-0.0002449655148666352,0.0965069830417633,-0.2619878351688385,-0.0439189150929451,0.019989822059869766,3.1415772438049316,4.530031674221391e-06,-0.30308595299720764,-3.5174848562746774e-06,-5.506650722963968e-06,2.229781330242986e-06,0.15000000596046448,0.0,0.019999999552965164,0.9959890842437744,0.0002683251805137843,0.08947469294071198,-1.0,-0.00013846645836637972,0.2996935943242819,3.470460735836726e-05,-2.161336424304211,-2.773694968157265e-05,2.4556268050625967,0.7853385020145098,0.0001174715977708342,0.7194753190362564,-0.0004455705944200494,1.3561238286035089,-1.9536788189097876e-06,-0.3380065647568371,-1.9854393167520815e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619878315214764,-0.04391891475292537,0.019989821669877617,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,30,1,1,0,26,1,0,1,0,41,0,-7.386753431148918e-10,0.2935948371887207,0.41432228684425354,False,0,-0.41432228684425354,False,-0.00409712502732873,-5.462057015392929e-05,0.15327958762645721,0.4026990830898285,-0.00013576891797129065,0.11501270532608032,-0.26198795437812805,-0.04391909018158913,0.01998986303806305,3.1415793895721436,4.530024398263777e-06,-0.3030904531478882,-2.977543545057415e-06,-3.780219685722841e-06,4.206093251468701e-07,0.15000000596046448,0.0,0.019999999552965164,0.9951171875,0.0003152038552798331,0.09870007634162903,-1.0,-0.00012097061446605057,0.373371734558976,3.124869674249985e-05,-2.0387327565674966,-2.7649622276109265e-05,2.408300695472368,0.7853448188258312,0.0001353049541159392,0.6713914188138477,-0.0002817903316709603,1.353393528024327,-1.0568131078685095e-06,-0.36389338624283457,4.853738852489756e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619879580183029,-0.04391908960681126,0.01998986327246516,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,31,1,1,0,29,1,0,1,0,41,0,-1.065420862644828e-09,0.3219459354877472,0.4143224358558655,False,0,-0.4143224358558655,False,0.026677405461668968,-4.681406790041365e-05,0.15562406182289124,0.3711790144443512,-7.011116395005956e-05,0.10333257913589478,-0.2619880735874176,-0.04391923174262047,0.019989870488643646,3.1415796279907227,4.530028036242584e-06,-0.3030949532985687,-2.875678092095768e-06,-3.454545321801561e-06,7.933924450753693e-08,0.15000000596046448,0.0,0.019999999552965164,0.994293212890625,0.00035243266029283404,0.1066809669137001,-1.0,-0.00010173744488676933,0.4464392498883012,3.005369626831058e-05,-1.9132802700788922,-2.7773821294927113e-05,2.3571696693507094,0.7853566749169661,0.0001487799779570409,0.6733378149576668,-0.00020185161143004317,1.3452445949999166,-3.0281703596243825e-06,-0.39314973583472623,9.111895693842548e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619880744406575,-0.04391923224909997,0.01998987112003535,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,32,1,1,0,32,1,0,1,0,41,0,-3.4607278154297205e-10,0.34878841042518616,0.41432255506515503,False,0,-0.41432255506515503,False,0.05556374415755272,-3.66286258213222e-05,0.15742503106594086,0.33240070939064026,-2.790741200442426e-05,0.07240599393844604,-0.26198819279670715,-0.04391936957836151,0.019989872351288795,3.1415798664093018,4.5300330384634435e-06,-0.30309945344924927,-2.8564497824845603e-06,-3.393100996618159e-06,1.4964218308932686e-08,0.15000000596046448,0.0,0.019999999552965164,0.993445873260498,0.0003771185874938965,0.11430271714925766,-1.0,-8.14129841978326e-05,0.5202433491567734,2.9735069206801686e-05,-1.7857469402908266,-2.8177075851848777e-05,2.3032308354357016,0.7853717821826011,0.00015742084936585257,0.7004756632569111,-0.0001600915787723945,1.3295705597411258,-5.636576201341684e-06,-0.41473922516202616,0.00011612400229488,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619881889620837,-0.04391936881474745,0.019989872600278,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,33,1,1,0,34,1,0,1,0,41,0,3.07795011700307e-09,0.37460607290267944,0.41432270407676697,False,0,-0.41432270407676697,False,0.08257674425840378,-2.5656214347691275e-05,0.16026806831359863,0.3078882694244385,3.23964309245639e-06,0.11022800207138062,-0.2619883120059967,-0.043919503688812256,0.019989872351288795,3.1415798664093018,4.530038950179005e-06,-0.3031039535999298,-2.852809529940714e-06,-3.381499254828668e-06,2.8208935187734596e-09,0.15000000596046448,0.0,0.019999999552965164,0.9915053248405457,0.00038457129267044365,0.13006559014320374,-1.0,-6.106060811511438e-05,0.5913792530066232,2.8968985985085906e-05,-1.6578765242811526,-2.8633781263417575e-05,2.24829151241109,0.7853878510299873,0.0001576065961609716,0.6154287760198603,-0.00012643287794757358,1.2950730881317378,-6.846232635956961e-06,-0.42243077135695245,0.00011935289371555087,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619883031244077,-0.04391950423368552,0.019989872879427762,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,34,1,1,0,37,1,0,1,0,41,0,-5.872989872202083e-10,0.3988948464393616,0.4143228530883789,False,0,-0.4143228530883789,False,0.10730084776878357,-1.4602633200411219e-05,0.16426342725753784,0.26461851596832275,0.00011559933773241937,0.0941522940993309,-0.26198843121528625,-0.043919637799263,0.019989872351288795,3.1415798664093018,4.5300448618945666e-06,-0.30310842394828796,-2.8521099011413753e-06,-3.379299414518755e-06,5.302739358725717e-10,0.15000000596046448,0.0,0.019999999552965164,0.9901270866394043,0.000376767769921571,0.140172079205513,-1.0,-4.1889155693257445e-05,0.6600387964169311,2.830459507156442e-05,-1.5300926804614399,-2.864855384457784e-05,2.1917128677971602,0.7854024147637853,0.00014479473364647632,0.603516376730248,4.2526611764100945e-05,1.2472148119159565,-5.558515379849166e-06,-0.4350371779355109,0.00011187400667706654,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198841721847427,-0.04391963943586474,0.019989872932010863,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,35,1,1,0,39,1,0,1,0,41,0,-1.7737091795311244e-09,0.42075446248054504,0.41432294249534607,False,0,-0.41432294249534607,False,0.1292669028043747,-4.531613285507774e-06,0.168397918343544,0.2150837779045105,3.809589543379843e-05,0.04258989170193672,-0.2619885206222534,-0.043919775635004044,0.019989872351288795,3.1415798664093018,4.530050773610128e-06,-0.3031129240989685,-2.851965064110118e-06,-3.3788733162509743e-06,9.817235219200526e-11,0.15000000596046448,0.0,0.019999999552965164,0.9916589856147766,0.00033913622610270977,0.12888896465301514,-1.0,-2.536073457879501e-05,0.7270867514043722,2.711987950248902e-05,-1.403851237263724,-2.8016802718068726e-05,2.1350303982392185,0.7854139881325244,0.00013624747513916655,0.6364276394539513,-8.294709209030423e-05,1.19159900778443,2.539700613361437e-05,-0.4358356196177431,8.940686637612036e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.2619885312991474,-0.043919774596705034,0.01998987294185578,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,36,1,1,0,41,1,0,1,0,41,0,-2.395677267674756e-10,0.438442587852478,0.4143230617046356,False,0,-0.4143230617046356,False,0.14796540141105652,9.609835416313217e-08,0.1691228151321411,0.1774500608444214,-6.462389137595892e-05,0.02093329280614853,-0.26198863983154297,-0.04391990974545479,0.019989872351288795,3.1415798664093018,4.530056230578339e-06,-0.30311742424964905,-2.8519248189695645e-06,-3.3787814572860952e-06,1.6667577040774262e-11,0.15000000596046448,0.0,0.019999999552965164,0.9976783990859985,0.00021806151198688895,0.06810148805379868,-1.0,-1.5291227693720086e-05,0.7962036598272725,2.375886652057441e-05,-1.2815429672738148,-2.6863426686631035e-05,2.082525704090033,0.7854183191799206,8.130038107444367e-05,0.6178390351169828,-0.0001840056360621063,1.1172044302310198,4.276867290202435e-06,-0.4037121065587897,3.3247616005076946e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198864537677635,-0.04391990974929643,0.01998987294363885,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,37,1,1,0,41,1,0,1,0,41,0,1.2733863741232199e-07,0.43803685903549194,0.41432321071624756,False,0,-0.41432321071624756,False,0.1475585252046585,-4.946700300934026e-06,0.16904960572719574,-0.005425991490483284,-3.0435614462476224e-05,0.0016080134082585573,-0.2619887590408325,-0.04392004385590553,0.019989872351288795,3.1415798664093018,4.5300621422939e-06,-0.3031219244003296,-2.8519043553387746e-06,-3.378753035576665e-06,1.2901381352126151e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,-1.0,-1.8068297422286253e-05,0.7963112999355707,1.8139093448098045e-05,-1.2806758203650503,-2.1799657816681825e-05,2.0776238719889406,0.7854104118303894,-1.8439488230697276e-05,-0.0024950602552555254,-3.659830844507557e-05,0.006605895038377475,4.831614404058812e-05,-0.03769059404140223,-6.069677318010225e-05,TRANSPORT_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198875945331324,-0.04392004489988085,0.01998987294390116,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,38,1,1,0,41,1,0,1,0,41,0,7.943277324784503e-08,0.4360541105270386,0.4143233299255371,False,0,-0.4143233299255371,False,0.14770811796188354,-1.0592598300718237e-05,0.1626906394958496,-0.0006751232431270182,-8.457898366032168e-05,-0.05653669312596321,-0.26198887825012207,-0.043920181691646576,0.019989872351288795,3.1415798664093018,4.530068054009462e-06,-0.30312639474868774,-2.851887529686792e-06,-3.378736209924682e-06,-1.6059445440141928e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-2.099469063342803e-05,0.8053464559997454,1.16361310654519e-05,-1.2819420185135721,-1.7904491442305497e-05,2.0874597714374388,0.7854016650575371,6.489889877877913e-06,0.07816258892777032,-0.0001637507894410909,-0.010270505815054745,0.00010773648137863204,0.07562852210439887,-6.632973475236698e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198887352912636,-0.04392018004963571,0.01998987294387661,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,39,1,1,0,40,1,0,1,0,41,0,9.534085165796569e-08,0.43411698937416077,0.41432347893714905,False,0,-0.41432347893714905,False,0.1478593796491623,-1.6278554539894685e-05,0.15620394051074982,0.0007596196373924613,-6.449317879742011e-05,-0.050129979848861694,-0.2619889974594116,-0.04392031580209732,0.019989872351288795,3.1415798664093018,4.530073965725023e-06,-0.3031308948993683,-2.8518713861558354e-06,-3.378721885383129e-06,-2.156656797591694e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-2.438380537975646e-05,0.814416025525529,5.708412935448129e-06,-1.2832053283489606,-1.3208334317776431e-05,2.0975937904125916,0.7853920128436899,-2.7107924586063916e-06,0.06993525734826163,-0.00011963840695716158,-0.010153108248878088,0.00010157076101274809,0.07792081769764447,-7.339945755279603e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.26198898760428535,-0.04392031519878315,0.019989872943797928,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
1,40,1,1,0,40,1,0,1,0,41,0,1.0219528689958679e-07,0.4322550892829895,0.4143235683441162,False,0,-0.4143235683441162,False,0.14800000190734863,-2.173486973333638e-05,0.14970612525939941,0.000796465843450278,-6.670464063063264e-05,-0.04965900257229805,-0.2619890868663788,-0.043920449912548065,0.019989872351288795,3.1415798664093018,4.530079877440585e-06,-0.30313539505004883,-2.8518554699985543e-06,-3.378708015588927e-06,-2.261805326364552e-12,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,-0.15000000596046448,-1.0,-2.792390567132951e-05,0.8235966657059194,2.4294898116366746e-07,-1.2843723625848227,-8.294243746379108e-06,2.1079063463125913,0.7853821483358013,-4.3382271062304125e-06,0.06989232363376856,-0.00011881574733239083,-0.009467577283931751,9.350688633420756e-05,0.07929365174966586,-7.501796797821161e-05,PLACE_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.14,0.001,-0.261989101678803,-0.04392045034736503,0.01998987294370905,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,ERR_19,False
