episode,step,object_available,task_started,gripper_width_cm,distance_ee_object_cm,grasp_completed,finger_contacts,grasp_attempts,object_lift_height_cm,distance_object_goal_cm,task_aborted,lateral_friction,fingers_width,dist_ee_to_cube,dist_cube_to_target,obstacle_in_path,obstacle_count_in_path,reward,is_success,ee_x,ee_y,ee_z,ee_vx,ee_vy,ee_vz,cube_x,cube_y,cube_z,cube_roll,cube_pitch,cube_yaw,cube_vx,cube_vy,cube_vz,target_x,target_y,target_z,action_x,action_y,action_z,action_gripper,j0,j1,j2,j3,j4,j5,j6,jv0,jv1,jv2,jv3,jv4,jv5,jv6,current_subtask,current_task,active_target_name,objects.object_1.type,objects.object_1.size.0,objects.object_1.size.1,objects.object_1.size.2,objects.object_1.mass,objects.object_1.color.0,objects.object_1.color.1,objects.object_1.color.2,objects.object_1.color.3,objects.object_1.initial_position.0,objects.object_1.initial_position.1,objects.object_1.initial_position.2,objects.object_1.spinning_friction,objects.object_1.current_position.0,objects.object_1.current_position.1,objects.object_1.current_position.2,objects.unknown_object.type,objects.unknown_object.size.0,objects.unknown_object.size.1,objects.unknown_object.size.2,objects.unknown_object.mass,objects.unknown_object.color.0,objects.unknown_object.color.1,objects.unknown_object.color.2,objects.unknown_object.color.3,objects.unknown_object.initial_position.0,objects.unknown_object.initial_position.1,objects.unknown_object.initial_position.2,objects.unknown_object.spinning_friction,objects.unknown_object.current_position.0,objects.unknown_object.current_position.1,objects.unknown_object.current_position.2,scene.table.length,scene.table.width,scene.table.height,scene.table.x_offset,scene.table.lateral_friction,scene.table.spinning_friction,robot_config.control_type,robot_config.block_gripper,robot_config.base_position.0,robot_config.base_position.1,robot_config.base_position.2,target_goal.type,target_goal.targets.0.name,target_goal.targets.0.position.0,target_goal.targets.0.position.1,target_goal.targets.0.position.2,target_goal.mode,scripts.script_1,scripts.reach_only,scripts.left_right,active_state,active_scenario_name,active_scenario_type,sat
1,30,1,1,7,7,0,0,2,0,40,0,0.5,0.07999195903539658,0.09734165668487549,0.40000060200691223,False,0,-0.40000060200691223,False,-0.25194868445396423,6.012207450112328e-06,0.11731173098087311,0.26204946637153625,-6.915865378687158e-05,0.6029753684997559,-0.25000059604644775,2.982354772029794e-07,0.01998956874012947,4.50852166977711e-06,-2.886444235628005e-05,-3.6790490867133485e-06,-7.301900950551499e-06,1.1268720299995039e-05,-6.874336577311624e-06,0.15000000596046448,0.0,0.019999999552965164,0.07391511648893356,-0.00015235604951158166,0.9972645044326782,1.0,-0.00016752454729552992,-0.12335029091672133,0.0002011260580821144,-2.8806774139136144,-9.085318024868486e-06,2.743897151715146,0.7853844862822628,-1.434904974809744e-06,-1.8583078162851403,-5.401497417398433e-06,0.1190349003132195,0.004298520677894607,-0.9468623848248645,-0.0009442632522938792,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000059002477426,2.982354729878347e-07,0.019989569420658444,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.22859283165283925,0.028503661216072566,0.02050142984975147,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,31,1,1,7,10,0,0,2,0,40,0,0.5,0.07999902218580246,0.12900474667549133,0.40000075101852417,False,0,-0.40000075101852417,False,-0.24667522311210632,8.763417440604826e-07,0.14895132184028625,0.11444645375013351,9.479836444370449e-05,0.41602641344070435,-0.2500007450580597,7.489736617571907e-07,0.019989442080259323,4.5099141061655246e-06,-3.5274773836135864e-05,-7.917637049104087e-06,-1.7266690974793164e-06,1.1268306479905732e-05,-1.2958577144672745e-06,0.15000000596046448,0.0,0.019999999552965164,0.040825579315423965,-0.00011974553490290418,0.9991663098335266,1.0,-0.0001502136997533046,-0.2248476213599868,0.00017228305092647158,-2.865254089056936,7.037896149513691e-05,2.634435479519215,0.7853477789393761,0.0004222330762577219,-1.2682002417120362,-0.00015790388046731986,0.11858817306672781,0.0006941588230290523,-0.8413354089500896,-0.0005000232659554673,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000073543817064,7.489736570692237e-07,0.019989441194914647,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.22865637461434876,0.027093309619201988,0.02033560155440095,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,32,1,1,7,13,0,0,2,0,40,0,0.5,0.0799998790025711,0.15696485340595245,0.4000004231929779,False,0,-0.4000004231929779,False,-0.25138625502586365,2.0437421426322544e-06,0.17694848775863647,0.11893884837627411,1.9601191524998285e-05,0.5942832827568054,-0.2500004172325134,1.1196550531167304e-06,0.019989747554063797,4.527940291154664e-06,-1.9932251234422438e-05,-1.2192311260150746e-05,-1.599833558429964e-05,1.0043160727946088e-05,-1.4186617590894457e-05,0.15000000596046448,0.0,0.019999999552965164,-0.2030322253704071,-7.776178790663835e-06,0.9791720509529114,1.0,-0.00013728075380682622,-0.3291830398051865,0.00016149114960926602,-2.860743629115291,9.101877518946905e-05,2.518969018459686,0.7853330710831515,0.00023922436323702348,-1.8897320648004583,-0.0001621392349582027,0.029571755805071848,0.0001890213996259141,-0.8876363588221217,-0.00022370986859476897,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.250000426150263,1.1196550651255021e-06,0.019989748391602655,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.22874708184177417,0.025164174420072728,0.020018299854333437,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,33,1,1,7,12,0,0,2,0,40,0,0.5,0.07999996095895767,0.1549421101808548,0.4000003933906555,False,0,-0.4000003933906555,False,-0.24055960774421692,5.352643711376004e-06,0.1746438890695572,-0.3260178864002228,-0.00019761214207392186,-0.9111869931221008,-0.25000038743019104,1.502497298133676e-06,0.019989652559161186,4.897419714211537e-08,-1.747677924868185e-05,-1.529754081275314e-05,2.1793948690174147e-05,5.51952780369902e-06,9.020291145134252e-06,0.15000000596046448,0.0,0.019999999552965164,0.010501408949494362,-7.002463007665938e-06,-0.9999448657035828,1.0,-0.00014173700222738268,-0.3140785717025952,0.0001713789217949718,-2.8963995473320248,0.00028679500998823084,2.6604533359730214,0.7853417723895344,-0.00012181694761229187,2.538299652163522,0.0002246011506805058,-0.2983917964751427,-0.011157822099961474,1.0878891930060974,4.522001085364687e-05,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500003813918989,1.5024973408494556e-06,0.019989652675583475,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2287417361256683,0.025272068866726057,0.01999156866689397,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,34,1,1,7,8,0,0,2,0,40,0,0.5,0.07999999076128006,0.11449050903320312,0.4000001549720764,False,0,-0.4000001549720764,False,-0.2511715888977051,2.4947189558588434e-06,0.13447441160678864,-0.2874426543712616,2.7611959012574516e-05,-0.6506572961807251,-0.25000014901161194,1.570059112054878e-06,0.019989896565675735,-2.0469562045377643e-08,-5.163232344784774e-06,-1.6080282875918783e-05,4.487441401579417e-06,2.6107187522939057e-08,4.454023837752175e-06,0.15000000596046448,0.0,0.019999999552965164,-0.07262269407510757,-2.961708014481701e-05,-0.9973595142364502,1.0,-0.0001909894450847422,-0.18081362094921838,0.00022044985670269742,-2.8850449925544295,0.00012533588728358067,2.697377828763043,0.785336797636793,-0.0005976969621046143,2.0375154388306047,0.000577521155581626,0.10910330345687028,-0.0014910441478364995,0.28331056299286117,0.00043096648220964165,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500001344919247,1.5700591263260505e-06,0.019989896735835844,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.22874199485611446,0.02527616843114701,0.019989598492682704,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,35,1,1,7,5,0,0,2,0,40,0,0.5,0.07999999076128006,0.0806724801659584,0.40000006556510925,False,0,-0.40000006556510925,False,-0.25605979561805725,2.1494909105967963e-06,0.1004345566034317,-0.2858966588973999,0.0001238723925780505,-0.6004186868667603,-0.2500000596046448,1.5708383216406219e-06,0.01998998038470745,-3.219936317577776e-08,-9.95916025203769e-07,-1.6129022696986794e-05,8.637636028652196e-07,1.6017384751876307e-08,8.404384743698756e-07,0.15000000596046448,0.0,0.019999999552965164,0.013090016320347786,-1.0332297279092018e-05,-0.9999143481254578,1.0,-0.00020968869079303142,-0.060352098921472246,0.00022986702343122758,-2.8947342447774536,6.797384178165257e-05,2.8217669256716587,0.7853550465250045,-0.00018940031090816743,1.9238196492948354,0.00030472035815116375,-0.0745039808761534,-0.0003142225638262854,0.9566899436311739,-8.137782999532127e-05,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000005030821026,1.570838285458011e-06,0.019989979847866636,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2287421308472157,0.025276084750769652,0.019989453103085288,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,36,1,1,7,2,0,0,2,0,40,0,0.5,0.07999998331069946,0.04843617603182793,0.40000003576278687,False,0,-0.40000003576278687,False,-0.2564118802547455,-4.185737452644389e-06,0.06799990683794022,-0.3195785582065582,9.157174645224586e-05,-0.6685784459114075,-0.2500000298023224,1.5705504665675107e-06,0.019989995285868645,-8.266986206706406e-09,-1.901769337564474e-07,-1.614608299860265e-05,1.6537109104319825e-07,-7.191363948777507e-09,1.7255996453968692e-07,0.15000000596046448,0.0,0.019999999552965164,0.1086466908454895,-1.0374816156399902e-05,-0.9940804243087769,1.0,-0.00022156494305512273,0.07452091936459396,0.00019874393682938444,-2.8811668554391123,-1.6250665087018182e-06,2.9420240884015816,0.7853843845091452,-9.21293973079728e-05,2.2852753465571225,-7.436157533081446e-05,0.1570305631688918,-0.0005366934452881063,0.9246654439707835,0.00022556608587945108,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500000339002286,1.5705504359392506e-06,0.01998999603112129,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2287417496762175,0.025278119747174633,0.019989699410362775,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,37,1,1,7,0,0,0,2,0,40,0,0.5,0.07999997586011887,0.01478513702750206,0.40000003576278687,False,0,-0.40000003576278687,False,-0.2513401210308075,-5.38409312866861e-06,0.03471427783370018,-0.24120230972766876,4.0578815969638526e-05,-0.6678802967071533,-0.2500000298023224,1.5704162024121615e-06,0.019989999011158943,-1.5599237457308845e-09,-3.5885118876421984e-08,-1.614608299860265e-05,3.120442571002968e-08,-1.3569599888185735e-09,3.2560908636014574e-08,0.15000000596046448,0.0,0.019999999552965164,0.2684286832809448,0.00024098441645037383,-0.9632995128631592,1.0,-0.00016930044268930185,0.22318713817811353,0.00012035104451047854,-2.836564346586958,-7.225133374795734e-05,3.0417266936005554,0.7854298138288739,0.00039854921531643113,2.404644113003635,-0.0005882384388964552,0.5327857078019432,-0.0005425959495074482,0.766620303769943,0.00034932463364047324,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.250000030814395,1.57041624477199e-06,0.019989999251099115,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2287415923144775,0.025278503972163528,0.019989935954076138,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,38,1,1,4,0,1,1,3,0,39,0,0.5,0.04503423720598221,0.009997584857046604,0.39682677388191223,False,0,-0.39682677388191223,False,-0.25523531436920166,1.5504534530919045e-05,0.03005409799516201,0.21529166400432587,-0.0012980698375031352,0.25703319907188416,-0.24679477512836456,-0.0013127784477546811,0.02486327290534973,0.02571648731827736,-0.052836041897535324,-0.07209919393062592,0.2345336526632309,0.010370936244726181,0.2632977366447449,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,-1.0,-0.0001361895867964299,0.23164588678849682,0.00011588936670635284,-2.8441829477510865,-0.00018319889228837598,3.0607547456187634,0.7854376966740356,0.0002856632511952454,-0.7505352172368862,-0.0026529248347326624,-0.07330985817171587,0.004237818012666039,0.14632905382409406,0.0003124515803217074,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24679476853023444,-0.0013127784123606533,0.02486327207583251,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.22793308901311593,0.028548386679166923,0.024287371735677472,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,39,1,1,7,0,0,0,3,0,40,0,0.5,0.0757489874958992,0.033677492290735245,0.4000000059604645,False,0,-0.4000000059604645,False,-0.25993090867996216,1.9483717551338486e-05,0.05216996371746063,0.4332031309604645,-0.00012751444592140615,0.7939387559890747,-0.25,4.158829391975871e-10,0.019990000873804092,-1.716375308546958e-08,-1.7131922547264367e-08,-5.575674144608911e-09,-1.1121821330561943e-07,1.2687520722920453e-07,1.149294437396975e-09,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-0.0001239493132654686,0.1261344392645459,0.00014896875244985874,-2.8719484526278882,-0.00011438553681930411,2.973515527692341,0.7855117874159777,0.00029534769564901024,-2.692193287249678,-0.0002084099567381814,-0.3052672998397546,0.0006777732633419849,-0.6703531220556145,0.00018728697645582597,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500000002492084,4.1588292878137967e-10,0.019990000030984684,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21952506148009943,0.032669950770803716,0.027267035846790768,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,40,1,1,7,3,0,0,3,0,40,0,0.5,0.07948318123817444,0.06448578089475632,0.4000000059604645,False,0,-0.4000000059604645,False,-0.2562442719936371,2.4233871954493225e-05,0.08417274802923203,0.07522346824407578,4.3351727072149515e-05,0.34670743346214294,-0.25,8.033163023668521e-11,0.019990000873804092,-3.8618871989193337e-10,-1.5447589873929246e-09,-5.575674144608911e-09,1.3432684964342911e-09,-3.358178179979632e-10,1.6790860923876494e-09,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-0.0001126550713951333,-0.0010932818874993997,0.0001792170336533543,-2.8954893350241995,-4.4473561281116866e-05,2.8934522661874196,0.7854993044091684,8.61747772870642e-05,-1.3353795606285765,0.0002683942141173297,-0.22316070414110556,0.0005359781056988606,-0.6156121364191992,-9.598271311084261e-05,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2499999999374651,8.033163101956981e-11,0.019989999961381018,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21221366401109254,0.03569112200136056,0.020306672184686254,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,41,1,1,7,6,0,0,3,0,40,0,0.5,0.0799371674656868,0.09033998847007751,0.40000012516975403,False,0,-0.40000012516975403,False,-0.25551995635032654,2.707508065213915e-05,0.1101612001657486,0.23996658623218536,7.29059029254131e-05,0.581550657749176,-0.25000011920928955,-5.5488680317239414e-08,0.01999000646173954,4.004746642749524e-06,-6.331982149276882e-06,-2.94203886141986e-07,-6.214023596839979e-05,-2.9071208700770512e-05,4.892695869784802e-06,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-8.691406538072498e-05,-0.10497042355687838,0.00017955070232832484,-2.8922879791410065,3.605663783652935e-05,2.775240504335367,0.7854533402089273,0.00019232513461345507,-1.8917190296254949,0.0001785711840014987,0.024064475378089277,0.0005888741690883931,-0.9089873501603747,-0.00030790023821114596,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500001263419484,-5.54886803720618e-08,0.019990006236285877,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21243720335432553,0.034613853579100344,0.01996537233692484,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,42,1,1,7,9,0,0,3,0,40,0,0.5,0.07999236136674881,0.1209229975938797,0.40000003576278687,False,0,-0.40000003576278687,False,-0.25180259346961975,2.7934649551752955e-05,0.14089950919151306,0.12064886838197708,9.538713493384421e-05,0.43008434772491455,-0.2500000298023224,8.185231337165533e-08,0.01998995430767536,-9.618802643274194e-09,-2.2463384539150866e-06,-1.1818647180916741e-06,1.963538579730084e-06,4.347083581990319e-09,1.9563594833016396e-06,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-6.93896278642404e-05,-0.21183615770956404,0.0001694228117450032,-2.8835378334778525,7.446375330874743e-05,2.6660206640304875,0.7854263105510706,0.00010652462952554526,-1.3794416771030027,0.0002468919110437545,0.06727894178010763,0.000203467316103414,-0.839995953034932,-5.4806009408548285e-05,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500000398919034,8.185231215232619e-08,0.01998995491975184,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21236084295793126,0.03453791788198583,0.019985546996680686,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,43,1,1,7,12,0,0,3,0,40,0,0.5,0.07999906688928604,0.15150444209575653,0.4000000059604645,False,0,-0.4000000059604645,False,-0.24852344393730164,2.4012533685890958e-05,0.1714872419834137,0.14180153608322144,0.0001562498218845576,0.5126318335533142,-0.25,8.192728273570538e-08,0.019989991560578346,-1.3950207211621546e-08,-4.167228837559378e-07,-1.1869113905049744e-06,3.725761246187176e-07,5.860443796912307e-10,3.691512233672256e-07,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-6.389082547932834e-05,-0.3038566115427292,0.00015907215515507166,-2.858073039850282,2.2414628784710882e-05,2.5453177672526017,0.7854155401198981,-6.006795482716939e-05,-1.462307721690082,2.4829309167601163e-05,0.21310779910367572,0.004020563045444396,-0.9275822505787906,-0.0004760145138617538,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000000319770266,8.192728608803341e-08,0.019989991425484816,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21235717516397637,0.0345362829920972,0.019989085091309946,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,44,1,1,7,16,0,0,3,0,40,0,0.5,0.0799998790025711,0.18514497578144073,0.4000000059604645,False,0,-0.4000000059604645,False,-0.24499990046024323,1.7894570191856474e-05,0.205067440867424,0.10793642699718475,0.0002289132826263085,0.4811958074569702,-0.25,8.193203626660761e-08,0.019989999011158943,-1.4768385625529845e-08,-7.148580039029184e-08,-1.1919577218577615e-06,7.237061083742446e-08,-1.2461119636153484e-10,6.965634469224824e-08,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-5.320085474768973e-05,-0.3899120407255763,0.00013170611673936605,-2.8234440424625444,4.475329400202424e-06,2.427004408864252,0.785410556766118,0.00012752425265561123,-1.2103074588630376,-0.000358382947994287,0.32630855617507487,0.003985267942599758,-0.909715708735557,-3.0647949034179334e-05,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999619101504,8.193203769129179e-08,0.019989998313864603,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2123566668367137,0.03453628177736749,0.019989715070191913,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,45,1,1,7,19,0,0,3,0,40,0,0.5,0.07999997586011887,0.21964704990386963,0.4000000059604645,False,0,-0.4000000059604645,False,-0.24276116490364075,8.67094422574155e-06,0.23951773345470428,0.10641880333423615,0.0003920602612197399,0.48804596066474915,-0.25,8.19235239646332e-08,0.019989999011158943,-1.4922932223271346e-08,-6.3417084916750355e-09,-1.1970039395237109e-06,1.5723669477551994e-08,-2.5885421583993207e-10,1.314368880400707e-08,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-4.546955905035518e-05,-0.46262135516728753,0.00010103682366269214,-2.777543556696281,-2.500679852717102e-05,2.306786948394754,0.7854032127859241,0.00013026712608103395,-0.9774491366643592,-0.0004197718053022651,0.5145946033809586,0.004693460682340814,-0.9243851957992858,-2.1755137158407933e-05,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2499999947861849,8.192352246535872e-08,0.01998999961365552,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2123567665048729,0.03453653563870578,0.019989821550673994,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,46,1,1,7,23,0,0,3,0,40,0,0.5,0.07999999076128006,0.25525689125061035,0.4000000059604645,False,0,-0.4000000059604645,False,-0.24163763225078583,-1.4436398032557918e-06,0.2751098871231079,0.09902878105640411,0.00044072841410525143,0.5004112720489502,-0.25,8.188512623519273e-08,0.019989999011158943,-1.3583391300642234e-08,4.756418037210608e-10,-1.2020501571896602e-06,2.5489006461043573e-09,-9.056669858509281e-10,6.157461762690275e-10,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-4.0449383248388596e-05,-0.5242146191763064,6.633098625207404e-05,-2.7234215044020678,-3.9284916918259376e-05,2.1905779457449785,0.7853922750588549,-7.665829326484715e-05,-0.7983767022724143,-0.0002829439759769204,0.6540232796572887,0.004482184400291742,-0.8934516572747957,-0.00016443004078468566,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999454788935,8.188512663837583e-08,0.01998999977679335,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21235704869436528,0.034537083593756554,0.019989844313976688,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
1,47,1,1,7,26,0,0,3,0,40,0,0.5,0.07999997586011887,0.2912651300430298,0.4000000059604645,False,0,-0.4000000059604645,False,-0.24183905124664307,-1.1458241715445183e-05,0.311140775680542,0.09838216006755829,0.0004856534651480615,0.5208122134208679,-0.25,8.186203359628053e-08,0.019989999011158943,-1.300904184375895e-08,4.756584570664302e-10,-1.2070963748556096e-06,2.54871457272543e-09,-4.062813974137214e-10,1.1615951950316727e-10,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,1.0,1.0,-3.6003592796729694e-05,-0.5736406689410721,3.2672237887120445e-05,-2.661714385037682,-4.956483011429469e-05,2.078641843921314,0.785379440239043,-8.343123774488467e-05,-0.6196496009716798,-0.0002278057807052281,0.8095603457803213,0.004078182519537271,-0.8602612687001893,-0.0002995654000317627,,ABORT,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999444594054,8.186203472873544e-08,0.01998999978828068,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.21235736486028461,0.034537697090491565,0.019989848726859428,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S14,SAFE_ABORT,A,True
